"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
2015788," 15788 (1993 SB)",15788,,,N,N,0,7.94,,,,,,,,,,,,,,,,,,,11,2459800.5,59800,2022-08-09.0000000,J2000,.3228174562394913,39.49734770135286,26.74691438819541,1.935840337128484,354.6625060244345,78.83127422189602,359.7778895381637,52.2477810145103,.003970563757853479,2459856.439275977359,2022-10-03.9392760,90667.22560189263,248.233334981226,25.7633,10026.303461,21.6755,5.344,1.5275E-5,.0011186,.00015722,2.097E-5,.00097594,.0017336,.00068822,.0014797,1.6868E-7,.17104,3.8517,TNO,"Otto Matic",9613,1994-08-15,2020-12-09,120,,,2,.64716,,,,,,,,,
2015789," 15789 (1993 SC)",15789,,,N,N,0,7.09,,,,,,,328,,0.022,,,,,,,,,60,11,2459800.5,59800,2022-08-09.0000000,J2000,.1882339102961004,39.7906397453879,32.30069203293011,5.14522410934523,354.482775628433,318.89297077165,72.83750614455919,47.28058745784569,.003926744927112053,2441251.419910367607,1971-10-26.9199104,91678.98773215302,251.003388725949,31.2882,12176.428794,27.2289,5.541,1.3566E-5,.0015425,.00072764,3.3618E-5,.00032431,.0073813,.0087308,.0018328,2.2833E-7,1.1455,5.3309,TNO,"Otto Matic",9614,1993-09-23,2020-01-19,146,,,2,.68838,,,,,,,,,
2015810," 15810 Arawn (1994 JR1)",15810,Arawn,,N,N,0,7.7,,,,,,,,,,5.49,,,,,,,,,10,2459800.5,59800,2022-08-09.0000000,J2000,.1186186234434852,39.55260433978319,34.86092885939328,3.795960900472466,144.81662563745,104.555669954012,36.41498244674602,44.24427982017308,.003962246099737101,2450610.010179299012,1997-06-10.5101793,90857.55678424072,248.754433358633,33.8494,13173.170998,29.515,5.595,3.3718E-6,.00027114,.00012674,5.4197E-5,.00070966,.0036962,.0032002,.00030331,4.0743E-8,.71748,.93428,TNO,"Otto Matic",9920,1994-05-12,2021-07-09,95,,,2,.42864,,,,,,,,,
2015820," 15820 (1994 TB)",15820,,,N,N,0,7.59,,,,,,,,,,6,,,,,,,,,14,2459800.5,59800,2022-08-09.0000000,J2000,.3208117345391067,39.696992347803,26.96173137671867,12.14280075263825,317.2769950769638,98.74062317641359,5.270857762956122,52.43225331888732,.00394064823098844,2458462.938904973250,2018-12-10.4389050,91355.52804968347,250.117804379695,25.9967,10117.135739,22.0965,5.246,1.5667E-5,.0010952,.00012338,6.914E-6,.0001375,.0010444,.00029692,.0014465,1.6307E-7,.12778,3.7805,TNO,"Otto Matic",9587,1994-10-13,2021-01-11,165,,,2,.68191,,,,,,,,,
2015875," 15875 (1996 TP66)",15875,,,N,N,0,7.36,,,,,,,,,,,,,,,,,,,13,2459800.5,59800,2022-08-09.0000000,J2000,.3335796837914249,39.48984025788308,26.31683183168456,5.700434311710867,316.6681807513911,75.20768502176185,32.31545221778846,52.6628486840816,.003971696081995268,2451664.063689003593,2000-04-29.5636890,90641.3765222303,248.162564058125,25.3279,9856.858843,21.3953,5.300,1.9572E-5,.0013741,.00014457,1.4687E-5,.0003175,.0010825,.0021514,.0018325,2.073E-7,.12349,4.7309,TNO,"Otto Matic",8858,1996-10-11,2021-01-11,155,,,2,.60884,,,,,,,,,
2019299," 19299 (1996 SZ4)",19299,,,N,N,0,8.47,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.2617611550957261,39.75047503736345,29.34534477597937,4.730637569731424,15.82643545730077,29.99123494596016,16.57701636696485,50.15560529874753,.003932697927547429,2455585.323377649330,2011-01-23.8233776,91540.21148644612,250.623440072406,28.3563,11035.421271,24.3667,5.448,3.1554E-5,.0019995,.00022234,3.5555E-5,.00039575,.00083922,.0010689,.0025229,2.9673E-7,.10654,6.9068,TNO,"Otto Matic",8536,1996-09-16,2020-01-30,73,,,2,.65755,,,,,,,,,
2020108," 20108 (1995 QZ9)",20108,,,N,N,0,7.64,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.1495416427467713,39.67398246852807,33.74106995587778,19.51797176080091,187.8749810307557,144.61921461,66.55209281171382,45.60689498117836,.00394407693842836,2442926.566288596900,1976-05-28.0662886,91276.10987818438,249.900369276343,32.7502,12745.395334,28.8624,5.278,.00010194,.0096471,.0042602,.0001726,.00019425,.055102,.062358,.01109,1.4386E-6,9.6724,33.292,TNO,"Otto Matic",9591,1995-08-29,2021-12-01,36,,,4,.45106,,,,,,,,,
2024835," 24835 (1995 SM55)",24835,,,N,N,0,4.67,,,,,,,,,,8.08,,,,,,,,,24,2459800.5,59800,2022-08-09.0000000,J2000,.1063490891246937,41.94554076813164,37.48467071459814,26.99198615138677,20.9188344487642,69.21689181586942,339.1933034577975,46.40641082166515,.003628067656823958,2465535.425175132170,2038-04-21.9251751,99226.37449246112,271.667007508449,36.5964,14242.220988,32.9156,5.155,1.2766E-5,.00098534,.00035961,3.2339E-5,4.3725E-5,.0062395,.0056194,.0010901,1.2784E-7,1.3503,3.4964,TNO,"Otto Matic",14315,1982-09-16,2021-11-25,306,,,2,.46533,,,,,,,,,
2024952," 24952 (1997 QJ4)",24952,,,N,N,0,7.60,,,,,,,,,,,,,,,,,,,11,2459800.5,59800,2022-08-09.0000000,J2000,.2305417623214807,39.62540132366576,30.49009146981193,16.54157255766842,346.6956211822249,81.24607836905253,347.9194960749406,48.7607111775196,.003951332378738088,2462857.824154774707,2030-12-22.3241548,91108.50859754068,249.441501978209,29.546,11498.41682,25.6995,5.280,1.8477E-5,.0013849,.00034035,2.7933E-5,9.9454E-5,.0036013,.0027361,.0017042,2.0715E-7,.53344,4.7765,TNO,"Otto Matic",8535,1997-08-28,2021-01-09,95,,,2,.69653,,,,,,,,,
2028978," 28978 Ixion (2001 KX76)",28978,Ixion,,N,N,0,3.47,,,,,,,,,,,,,,,,,,,18,2459800.5,59800,2022-08-09.0000000,J2000,.2471492436556967,39.66538299077098,29.86211358528839,19.64341474425804,71.05995571261788,299.1622195969537,291.2337165797947,49.46865239625357,.003945359625153663,2477230.161666780758,2070-04-28.6616668,91246.43485091142,249.819123479566,28.9078,11250.048526,25.1267,5.170,2.4046E-5,.002503,.0026082,.0001509,4.5607E-5,.010616,.0088472,.0031217,3.7345E-7,.85316,8.637,TNO,"Otto Matic",13122,1982-07-17,2018-06-20,194,,,3,.29521,,,,,,,,,
2032929," 32929 (1995 QY9)",32929,,,N,N,0,8.66,,,,,,,,,,7,,,,,,,,,11,2459800.5,59800,2022-08-09.0000000,J2000,.2692807472553025,39.97712225768011,29.21205290301542,4.82767874369656,341.910824238635,25.63025106885827,22.85526094613057,50.74219161234479,.003899301182051752,2453939.126415591604,2006-07-22.6264156,92324.23534172181,252.769980401702,28.2117,10979.147289,24.2696,5.450,1.7752E-5,.0011365,.00012114,2.0322E-5,.00023763,.00050045,.0011524,.0014425,1.6628E-7,.064326,3.937,TNO,"Otto Matic",8907,1995-08-31,2020-01-19,227,,,2,.65489,,,,,,,,,
2033340," 33340 (1998 VG44)",33340,,,N,N,0,6.50,,,,,,,,,,,,,,,,,,,18,2459800.5,59800,2022-08-09.0000000,J2000,.251252006690758,39.1781779292471,29.3345821060362,3.041310142302981,127.9339334615305,323.6084117248589,13.11938342828784,49.021773752458,.004019182460543972,2456536.307951721553,2013-08-31.8079517,89570.45457231521,245.230539554593,28.3528,11034.059176,24.1845,5.437,1.6256E-5,.0010076,.00011777,2.1741E-5,.00023888,.00054163,.00039353,.0012607,1.5504E-7,.070925,3.4553,TNO,"Otto Matic",8484,1998-11-14,2022-02-05,165,,,2,.57621,,,,,,,,,
2035671," 35671 (1998 SN165)",35671,,,N,N,0,5.67,,,,,,,,,,8.84,,,,,,,,,"JPL 24",2459800.5,59800,2022-08-09.0000000,J2000,.04454727243999047,38.1650187195939,36.46487123301481,4.592513913491608,192.0464793093643,255.581150197567,305.791608967173,39.86516620617298,.004180284639435574,2472768.131563037839,2058-02-08.6315630,86118.53762393739,235.779706020362,35.4853,13809.814201,31.3334,5.530,3.8002E-6,.00049375,.00037176,3.0983E-5,6.1641E-5,.011998,.011675,.00051575,8.1123E-8,2.5424,1.6712,TNO,"Otto Matic",8752,1998-09-15,2022-09-01,464,,,2,.53101,,,,,,,,,
2038083," 38083 Rhadamanthus (1999 HX11)",38083,Rhadamanthus,,N,N,0,7.03,,,,,,,,,,,,,,,,,,,11,2459800.5,59800,2022-08-09.0000000,J2000,.1544750462130026,38.81511737130976,32.81915032161356,12.7931946730479,10.08990171212095,78.37480993843762,110.9125912694526,44.81108442100596,.004075704775636494,2432587.392727741400,1948-02-05.8927277,88328.28181078931,241.829655881696,31.8607,12399.228619,27.8305,5.397,1.0255E-5,.0019893,.0019746,7.8781E-5,.00010742,.014297,.01601,.0022966,3.1332E-7,1.8539,6.7902,TNO,"Otto Matic",7703,1999-03-20,2020-04-21,79,,,3,.73049,,,,,,,,,
2038628," 38628 Huya (2000 EB173)",38628,Huya,,N,N,1,4.80,,,,,,,,,,5.28,,,,,,,,,"JPL 38",2459800.5,59800,2022-08-09.0000000,J2000,.2759238309454173,39.4322179851819,28.55192933603573,15.47505940457907,169.4630854577103,68.32242133335313,10.5897072779116,50.31250663432807,.003980405016720785,2457140.040264514133,2015-04-27.5402645,90443.05755010385,247.619596304186,27.5734,10730.740078,23.3307,5.232,8.388E-6,.0005385,5.9358E-5,5.5841E-6,5.7256E-5,.00033745,.00017414,.00068708,8.1536E-8,.045594,1.8527,TNO,"Otto Matic",9621,1996-04-09,2022-08-12,849,,,1,.47156,,,,,,,,,
2047171," 47171 Lempo (1999 TC36)",47171,Lempo,,N,N,2,4.95,,,,,,,,,,6.21,,,,,,,,,"JPL 38",2459800.5,59800,2022-08-09.0000000,J2000,.2306719576168525,39.71211169691989,30.55164115069227,8.415935289202952,97.07888202091399,294.8189289003902,10.54022760645268,48.87258224314751,.003938397996885316,2457124.227156374642,2015-04-11.7271564,91407.72473597289,250.260711118338,29.5671,11506.628307,25.6241,5.449,6.9767E-6,.00043041,5.4359E-5,8.4013E-6,.00010634,.00041154,.00024093,.00052969,6.4027E-8,.061543,1.486,TNO,"Otto Matic",17613,1974-06-18,2022-09-07,787,,,1,.39971,,,,,,,,,
2047932," 47932 (2000 GN171)",47932,,,N,N,0,6.28,,,,,,,,,,8.329,,,,,,,,,19,2459800.5,59800,2022-08-09.0000000,J2000,.2799690403046688,39.32866559723083,28.31785683351087,10.83036540157796,26.20311251162749,195.5574874807702,18.0846557307867,50.3394743609508,.003996135971636975,2455274.964367793144,2010-03-19.4643678,90087.02470464981,246.644831498015,27.3118,10628.933206,22.8972,5.317,1.2545E-5,.00080483,8.6705E-5,2.7325E-5,7.2334E-5,.00048361,.00062502,.0010302,1.2267E-7,.065017,2.7653,TNO,"Otto Matic",10895,1989-04-07,2019-02-04,291,,,2,.53978,,,,,,,,,
2055638," 55638 (2002 VE95)",55638,,,N,N,0,5.59,,,,,,,,,,6.76,,,,,,,,,18,2459800.5,59800,2022-08-09.0000000,J2000,.2901541910528097,39.33692534566289,27.92315159348731,16.32369576256421,199.6645470325536,206.7452426218219,30.59510420428643,50.75069909783848,.003994877408156934,2452141.915998945082,2001-08-20.4159989,90115.40611106981,246.722535553921,26.9412,10484.706804,22.9709,5.183,1.0749E-5,.00072828,9.9755E-5,1.5271E-5,9.4509E-5,.00086855,.0012529,.00093959,1.1094E-7,.1121,2.5026,TNO,"Otto Matic",9960,1990-10-12,2018-01-18,424,,,2,.33061,,,,,,,,,
2059358," 59358 (1999 CL158)",59358,,,N,N,0,6.91,,,,,,,,,,,,,,,,,,,16,2459800.5,59800,2022-08-09.0000000,J2000,.2066748936855111,41.20405817387248,32.68821383137577,10.0411583917163,120.1468170991315,326.6108906230168,55.97515012182811,49.71990251636919,.003726439600431679,2444779.419257045300,1981-06-23.9192570,96606.9596185852,264.495440434183,31.7103,12340.697451,27.5768,5.548,1.1331E-5,.0010176,.00036225,3.4681E-5,.00013257,.003655,.0042613,.0012279,1.3805E-7,.58963,3.5789,TNO,"Otto Matic",7737,1999-02-11,2020-04-18,195,,,2,.6862,,,,,,,,,
2069986," 69986 (1998 WW24)",69986,,,N,N,0,8.58,,,,,,,,,,,,,,,,,,,12,2459800.5,59800,2022-08-09.0000000,J2000,.2279329520117211,39.49089946271116,30.48962217057732,13.92002334869105,233.9073646792558,146.191160359327,52.44873685163366,48.492176754845,.003971536292847094,2446594.341731700635,1986-06-12.8417317,90645.02334987478,248.172548528062,29.5019,11481.254423,25.6045,5.339,.00010686,.0077644,.0018613,.00015656,.00020119,.019981,.027166,.0095342,1.1713E-6,2.9759,26.733,TNO,"Otto Matic",7240,1998-11-18,2018-09-14,33,,,3,.26217,,,,,,,,,
2069990," 69990 (1998 WU31)",69990,,,N,N,0,8.18,,,,,,,,,,,,,,,,,,,5,2459800.5,59800,2022-08-09.0000000,J2000,.1894530859663119,39.28888422163671,31.8454838616745,6.572597040681075,237.107828642312,141.5603580563665,55.65534178279299,46.73228458159893,.004002206849832082,2445894.336757805735,1984-07-12.8367578,89950.37325846971,246.270700228528,30.8505,12006.089085,26.9185,5.493,.00017975,.012559,.0032677,.00016158,.00063991,.03986,.052507,.014938,1.919E-6,6.4935,43.13,TNO,"Otto Matic",6978,1998-11-18,2017-12-26,31,,,4,.18153,,,,,,,,,
2076803," 76803 (2000 PK30)",76803,,,N,N,0,7.29,,,,,,,,,,,,,,,,,,,12,2459800.5,59800,2022-08-09.0000000,J2000,.1227384302070441,38.90084574720181,34.12621700646389,33.67057527882106,127.3066741346811,130.3099084571366,70.87335691241516,43.67547448793973,.004062239349399195,2442353.631212493099,1974-11-02.1312125,88621.07055637773,242.631267779268,33.2043,12922.117431,29.3225,4.650,1.5579E-5,.0016261,.0008557,5.2578E-5,4.3228E-5,.01252,.0136,.0018256,2.547E-7,2.2563,5.5566,TNO,"Otto Matic",7272,2000-07-31,2020-06-28,91,,,3,.68867,,,,,,,,,
2080806," 80806 (2000 CM105)",80806,,,N,N,1,6.69,,,,,,,,,,,,,,,,,,,12,2459800.5,59800,2022-08-09.0000000,J2000,.06930092023358612,41.9336200316533,39.02758157473419,3.761780335009862,45.50762217890163,1.256627877656309,110.0321645313879,44.83965848857241,.00362961482751784,2429485.392265377130,1939-08-09.8922654,99184.07795523328,271.551205900707,38.0379,14803.209543,34.0344,5.776,9.7822E-6,.0016231,.0017549,2.9922E-5,.0012429,.02408,.024995,.0017356,2.1073E-7,5.1343,5.7586,TNO,"Otto Matic",7377,2000-02-06,2020-04-18,122,,,3,.48776,,,,,,,,,
2082157," 82157 (2001 FM185)",82157,,,N,N,1,7.04,,,,,,,,,,,,,,,,,,,12,2459800.5,59800,2022-08-09.0000000,J2000,.05866647174121872,38.3700987954523,36.11906047876113,5.378764627065163,150.8681523466034,119.5272274554035,289.8521861009801,40.62113711214347,.004146815352837261,2476716.568821589710,2068-12-01.0688216,86813.60739963672,237.682703352873,35.1063,13662.318771,30.8628,5.533,1.0003E-5,.00095063,.0010187,6.1861E-5,.00044107,.01842,.017621,.0010064,1.5411E-7,3.6211,3.2263,TNO,"Otto Matic",7348,2001-03-26,2021-05-08,149,,,2,.7797,,,,,,,,,
2084719," 84719 (2002 VR128)",84719,,,N,N,0,5.27,,,,,,,,,,,,,,,,,,,15,2459800.5,59800,2022-08-09.0000000,J2000,.2663096795297347,39.63390466739761,29.0790122169109,13.97842595505517,22.95452184127942,289.4387367501654,81.06029286258793,50.18879711788432,.003950060825930173,2439279.222876754789,1966-06-02.7228768,91137.83707754071,249.521798980262,28.0922,10932.641474,24.147,5.294,4.1111E-6,.00072511,.00046932,3.3995E-5,8.8701E-5,.0027873,.0033157,.00091822,1.084E-7,.28068,2.5011,TNO,"Otto Matic",13936,1983-10-01,2021-11-26,285,,,2,.43478,,,,,,,,,
2084922," 84922 (2003 VS2)",84922,,,N,N,0,4.01,,,,,,,,,,7.42,,,,,,,,,"JPL 34",2459800.5,59800,2022-08-09.0000000,J2000,.07865041594483548,39.48944667718566,36.38358527059361,14.81231727540798,302.6442186374029,111.2212572687017,27.7281755038335,42.59530808377772,.003971755459383673,2452819.159938309422,2003-06-28.6599383,90640.02144176919,248.158854050018,35.425,13786.34725,31.5386,5.442,1.7754E-5,.00098079,.00020948,3.2855E-5,.00016883,.0047634,.0045502,.0010579,1.4797E-7,1.0179,3.3768,TNO,"Otto Matic",10945,1991-09-17,2021-09-04,319,,,2,.40608,,,,,,,,,
2090482," 90482 Orcus (2004 DW)",90482,Orcus,,N,N,1,2.19,,,,,,,,,,13.188,,,,,,,,,"JPL 43",2459800.5,59800,2022-08-09.0000000,J2000,.2292860727628461,39.09716439182337,30.1327291122588,20.57339572550485,268.6022265868243,73.21972844996937,183.843465799244,48.06159967138794,.00403168119834328,2503493.571335388122,2142-03-26.0713354,89292.77447530652,244.470292882427,29.1846,11357.770782,25.5132,5.129,8.2334E-6,.00041475,.0006411,1.749E-5,.0001308,.0012553,.0019936,.00050985,6.4154E-8,1.1329,1.4209,TNO,"Otto Matic",25690,1951-11-08,2022-03-10,1301,,,2,.39515,,,,,,,,,
2090568," 90568 (2004 GV9)",90568,,,N,N,0,4.03,,,,,,,,,,5.86,,,,,,,,,"JPL 16",2459800.5,59800,2022-08-09.0000000,J2000,.07313437985523914,41.83309865111097,38.77366092383893,21.99981258472737,250.6057888480447,292.1880641491034,44.86286248564642,44.89253637838301,.003642705167306036,2447484.690615178235,1988-11-19.1906152,98827.65238072729,270.575365860992,37.8398,14726.114966,33.7218,5.368,1.0642E-5,.0006289,.0001752,3.5667E-5,4.7999E-5,.004183,.0044426,.00067489,8.2144E-8,.97954,2.2286,TNO,"Otto Matic",24653,1954-12-21,2022-06-20,315,,,2,.37997,,,,,,,,,
2091133," 91133 (1998 HK151)",91133,,,N,N,0,7.62,,,,,,,,,,,,,,,,,,,9,2459800.5,59800,2022-08-09.0000000,J2000,.2285251719936021,39.49816124040199,30.4718371495081,5.947584086556352,50.33462643935481,181.8425412133784,33.85611950498456,48.52448533129589,.003970441086622862,2451273.457596814120,1999-04-04.9575968,90670.02686751995,248.241004428528,29.4618,11465.648706,25.064,5.467,.00018307,.010914,.0012107,.00059946,.00033999,.19974,.11091,.013408,1.6457E-6,30.753,37.581,TNO,"Otto Matic",1178,1998-04-28,2001-07-19,31,,,4,.21092,,,,,,,,,
2091205," 91205 (1998 US43)",91205,,,N,N,0,8.15,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.1356315000227583,39.33267519903952,33.99792546188585,10.59197472653412,223.7599519940489,141.1256505962995,68.64331221392167,44.6674249361932,.003995524933654507,2442620.451482285695,1975-07-26.9514823,90100.80176642169,246.682551037431,33.0032,12843.855344,29.0987,5.487,.00015206,.011043,.0038621,.00036772,.0005001,.058504,.07154,.012541,1.6827E-6,10.733,37.946,TNO,"Otto Matic",6314,1998-10-22,2016-02-04,25,,,4,.24055,,,,,,,,,
2118228,"118228 (1996 TQ66)",118228,,,N,N,0,7.17,,,,,,,,,,,,,,,,,,,16,2459800.5,59800,2022-08-09.0000000,J2000,.1256725694534288,39.5311092912381,34.56313321326389,14.64448059388935,10.5752935064349,19.61118583383537,34.23273755204975,44.4990853692123,.003965478247165808,2451167.811729293575,1998-12-20.3117293,90783.50139918126,248.551680764357,33.5723,13065.331991,29.6346,5.423,3.6426E-5,.0021255,.00042329,4.467E-5,.00018918,.0053504,.0066984,.0023926,3.1983E-7,1.0407,7.3219,TNO,"Otto Matic",8828,1996-10-08,2020-12-09,93,,,2,.48478,,,,,,,,,
2119069,"119069 (2001 KN77)",119069,,,N,N,0,7.42,,,,,,,,,,,,,,,,,,,14,2459800.5,59800,2022-08-09.0000000,J2000,.2448202781887897,39.30275994351433,29.68064732055593,2.364373372071494,45.47668089240792,280.3840408302127,327.2044650106196,48.92487256647274,.004000087586167718,2467999.204224074278,2045-01-18.7042241,89998.02935437667,246.401175508218,28.6694,11157.270398,24.6482,5.457,6.1996E-5,.014114,.0093878,.00017097,.0019965,.061818,.044215,.017569,2.1547E-6,6.638,48.478,TNO,"Otto Matic",4421,2001-05-23,2013-06-30,32,,,4,.37696,,,,,,,,,
2119473,"119473 (2001 UO18)",119473,,,N,N,0,8.14,,,,,,,,,,,,,,,,,,,6,2459800.5,59800,2022-08-09.0000000,J2000,.2881167083133926,39.76963126549018,28.31133601443977,3.665086559356945,36.299990348031,46.83187266334762,352.2574422985343,51.2279265165406,.00392985681800183,2461770.688243500042,2027-12-31.1882435,91606.39093793884,250.804629535767,27.3295,10635.821515,23.2045,5.415,1.7106E-5,.0012667,.00023922,4.7323E-5,.0002059,.0022169,.0014607,.0016316,1.8775E-7,.28379,4.3765,TNO,"Otto Matic",6669,2001-10-19,2020-01-22,98,,,2,.78715,,,,,,,,,
2119951,"119951 (2002 KX14)",119951,,,N,N,0,4.71,,,,,,,,,,,,,,,,,,,17,2459800.5,59800,2022-08-09.0000000,J2000,.04761615104209715,38.84957758183575,36.99971022777738,.4007375119586512,286.9765783026693,71.50946200494892,271.6413848588664,40.69944493589411,.004070283153184138,2481508.723191305889,2082-01-14.2231913,88445.93519700858,242.151773297765,35.996,14008.56332,32.041,5.592,1.0274E-5,.00083396,.001044,6.7419E-5,.0066555,.020239,.018823,.00087367,1.3106E-7,3.9457,2.8479,TNO,"Otto Matic",12482,1984-05-31,2018-08-03,245,,,2,.33208,,,,,,,,,
2120216,"120216 (2004 EW95)",120216,,,N,N,0,6.59,,,,,,,,,,,,,,,,,,,8,2459800.5,59800,2022-08-09.0000000,J2000,.3143395119888779,39.34455625870941,26.97700764492775,29.32433162541326,25.81555998104686,204.9433602443147,6.169909270860243,51.71210487249108,.003993715249264188,2458255.595347121455,2018-05-17.0953471,90141.62941795294,246.794331055313,25.99,10114.5283,21.6892,4.684,1.1782E-5,.00080103,8.6978E-5,2.6298E-5,1.6703E-5,.00063602,.00020218,.0010528,1.2196E-7,.07873,2.7529,TNO,"Otto Matic",7035,2001-03-12,2020-06-15,280,,,2,.45328,,,,,,,,,
2120348,"120348 (2004 TY364)",120348,,,N,N,0,4.38,,,,,,,,,,11.7,,,,,,,,,"JPL 19",2459800.5,59800,2022-08-09.0000000,J2000,.06352268282383267,39.05435843423033,36.57352081052444,24.83236008015297,140.3425920255464,353.6280488030101,281.5818308230525,41.53519605793622,.004038311466844893,2479219.053972562968,2075-10-08.5539726,89146.16986719593,244.068911340714,35.5901,13850.599217,31.2306,5.096,5.3697E-6,.00052994,.0005295,6.5891E-6,8.6608E-5,.0092321,.0091311,.0005636,8.2195E-8,1.8669,1.8145,TNO,"Otto Matic",14299,1983-07-16,2022-09-08,379,,,2,.41898,,,,,,,,,
2126155,"126155 (2001 YJ140)",126155,,,N,N,0,7.56,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.2915538262334625,39.29425514800198,27.83786471060807,5.990064063016108,319.4141040393915,128.7332570419786,21.03776608303351,50.75064558539589,.004001386316767041,2454542.880660702818,2008-03-17.3806607,89968.81867953842,246.32120103912,26.8587,10452.600279,22.7209,5.361,2.0295E-5,.0013389,.00015385,3.4064E-5,.00017774,.0010387,.0015354,.0017293,2.0452E-7,.13416,4.5984,TNO,"Otto Matic",7377,2001-12-20,2022-03-02,144,,,2,.53042,,,,,,,,,
2129746,"129746 (1999 CE119)",129746,,,N,N,0,8.36,,,,,,,,,,,,,,,,,,,9,2459800.5,59800,2022-08-09.0000000,J2000,.2652631376162515,39.15978219305465,28.77213550015595,1.475672638569616,171.6740859450992,35.02330122323239,15.0396994461727,49.54742888595334,.004022014875529687,2456061.155439721113,2012-05-13.6554397,89507.37656150243,245.057841373039,27.7691,10806.900647,23.3136,5.421,1.6193E-5,.0010221,.00011922,2.9453E-5,.0011822,.0015193,.00084916,.0012933,1.5747E-7,.1325,3.5044,TNO,"Otto Matic",7805,1999-02-10,2020-06-24,138,,,2,.80012,,,,,,,,,
2131318,"131318 (2001 FL194)",131318,,,N,N,0,7.87,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.1704997431705702,39.18692073888992,32.5055608172637,13.72849631677,2.203255573732763,170.9137084104355,37.54730900475079,45.86828066051613,.004017837484215817,2450455.346256908993,1997-01-06.8462569,89600.43839858376,245.312630796944,31.5131,12263.953127,27.0566,5.386,4.6092E-5,.0028525,.00057839,6.5619E-5,.0001609,.0069583,.0088206,.0033388,4.387E-7,1.1992,9.7832,TNO,"Otto Matic",7002,2001-03-22,2020-05-23,63,,,3,.78157,,,,,,,,,
2133067,"133067 (2003 FB128)",133067,,,N,N,0,7.21,,,,,,,,,,,,,,,,,,,7,2459800.5,59800,2022-08-09.0000000,J2000,.2546076763660218,39.45254350372358,29.40762307551114,8.901160779799191,209.5852540873025,304.7115462131512,61.79129835240349,49.49746393193603,.003977329421304968,2444264.623584681685,1980-01-26.1235847,90512.99549683351,247.81107596669,28.4276,11063.169092,24.0685,5.393,1.127E-5,.0010982,.00046052,5.2168E-5,.00016629,.0036622,.0044022,.0013778,1.6607E-7,.459,3.7793,TNO,"Otto Matic",6295,2003-03-30,2020-06-23,177,,,2,.75841,,,,,,,,,
2134340,"134340 Pluto (1930 BM)",134340,Pluto,,N,N,5,-0.44,,,,,,,,,,153.2935,,,,,,,,,"JPL 0",2454000.5,54000,2006-09-22.0000000,J2000,0.250248713478499,39.4450697257358,29.5739917738007,17.089000919562,110.3769579554089,112.5971416774872,25.24718971218841,49.31614767767086,.003978459870000909,2447654.529313563835,1989-05-08.0293136,90487.27692706819,247.740662360214,28.6031,11131.468427,,5.228,,,,,,,,,,,,TNO,"E.M. Standish",33102,1914-01-23,2004-09-09,4379,,,,,,,,,,,,,
2139775,"139775 (2001 QG298)",139775,,,N,N,1,6.95,,,,,,,,,,13.7744,,,,,,,,,9,2459800.5,59800,2022-08-09.0000000,J2000,.1999124487916461,39.69370988598306,31.75844314105101,6.480372775918754,162.4194688778919,209.5563254898539,16.62385806172718,47.62897663091511,.003941137047534394,2455582.463970999894,2011-01-20.9639710,91344.19728570941,250.086782438629,30.7603,11970.985951,26.8103,5.509,1.3553E-5,.00081584,.00011639,2.3898E-5,.00017746,.0010315,.00093398,.00097893,1.215E-7,.16807,2.8161,TNO,"Otto Matic",7385,2001-08-19,2021-11-07,375,,,2,.492,,,,,,,,,
2144897,"144897 (2004 UX10)",144897,,,N,N,0,4.42,,,,,,,,,,7.58,,,,,,,,,"JPL 18",2459800.5,59800,2022-08-09.0000000,J2000,.04285914023601276,39.21840392934808,37.53753685550755,9.527675123493729,147.7981965537117,160.8468223193093,95.45607545078144,40.8992710031886,.004013000381965072,2436013.790215527260,1957-06-24.2902155,89708.43900685511,245.60832034731,36.5241,14214.083997,32.4471,5.543,3.7556E-6,.00037888,.00027624,9.0367E-6,.00017469,.0095995,.010031,.00039512,5.8153E-8,2.1552,1.3,TNO,"Otto Matic",25225,1953-08-15,2022-09-07,562,,,2,.4085,,,,,,,,,
