Packed MPC designation,Semimajor axis au barycentric,Eccentricity barycentric,Inclination ecliptic J2000 barycentric degrees,Longitude of ascending node ecliptic J2000 barycentric degrees,Argument of perihelion ecliptic J2000 barycentric degrees,Mean anomaly ecliptic J2000 barycentric degrees,Epoch JD,Barycentric element source
k9362,39.55583080513639,0.2825392846387133,17.51828095078499,223.0060503006765,52.9190026926921,356.2851534393232,2459580.5,JPL Horizons via Astroquery
k9372,39.37684517316348,0.1111364932639061,22.3517897826985,164.1841781642109,42.19224810324204,162.0133825762204,2459580.5,JPL Horizons via Astroquery
k9421,39.39077388160234,0.1100599970137685,18.09945892012296,106.679034530463,110.4282229485685,289.854637297353,2459580.5,JPL Horizons via Astroquery
k9506,39.50407271854117,0.2148275605168674,1.911078731407867,91.73084584775634,170.3902292610328,354.3561287804613,2459580.5,JPL Horizons via Astroquery
k9704,39.43308613847823,0.1501834138854778,1.773814224609244,24.40607500061241,212.4208921479934,342.5506097074727,2459580.5,JPL Horizons via Astroquery
k9707,39.42936043309565,0.235574863949814,14.68639294214887,217.0789990555512,349.2493235087194,27.4969413852976,2459580.5,JPL Horizons via Astroquery
k9708,39.32923722727686,0.3246174255060625,18.25095313806052,205.4029099140666,85.90234309692299,345.3874140833022,2459580.5,JPL Horizons via Astroquery
k9987,39.43873050037067,0.3024360258626563,12.45023167222498,222.5631466332566,102.2103671642331,317.3320555677017,2459580.5,JPL Horizons via Astroquery
n1767,39.48947308115016,0.07697409258450445,30.12517384906191,65.51290138583379,314.6484381537052,22.83961130333791,2459580.5,JPL Horizons via Astroquery
o0833,39.37201989373911,0.1037165295452013,6.942081737111665,204.435819634385,352.2128957711687,25.48052535837056,2459580.5,JPL Horizons via Astroquery
o0834,39.17021174891764,0.1785256378888355,9.87822136714483,44.98990154234787,12.12755992047917,166.2793157260581,2459580.5,JPL Horizons via Astroquery
o0883,39.37061174400407,0.2554211640028416,19.81497605919436,214.8933199748446,273.8804715325041,97.32004407281723,2459580.5,JPL Horizons via Astroquery
o0884,39.41574660788219,0.2565629938006386,20.04629599268581,83.10186451467102,186.4095786892158,355.5317187472911,2459580.5,JPL Horizons via Astroquery
o0885,39.29280990663889,0.23100693453091,7.250614614259727,145.7157671219914,25.42185143721652,60.9247420485288,2459580.5,JPL Horizons via Astroquery
o3858,39.40216385454245,0.28428523115496,11.94157857652496,228.8732357619417,346.0664037722918,42.45242018865835,2459580.5,JPL Horizons via Astroquery
o4555,39.40643701866635,0.2425396525692494,18.79739780211366,158.7520133952205,172.7677819152891,46.40339387301048,2459580.5,JPL Horizons via Astroquery
o8823,39.33659200192836,0.2962283439420007,19.24553023669207,20.56382771232132,240.0037756863321,108.4685883949645,2459580.5,JPL Horizons via Astroquery
q3618,39.39453569033298,0.22927100053083,12.92544095032222,82.24263330194894,275.5750650220679,36.32911816154663,2459580.5,JPL Horizons via Astroquery
q3644,39.4494031048679,0.2855254272513675,22.30489389708493,170.5587838358639,292.3388962864386,350.3826821611282,2459580.5,JPL Horizons via Astroquery
q3655,39.62073175335772,0.1925335031932552,9.533702123957369,12.79055855210184,120.744350975453,351.4820929871062,2459580.5,JPL Horizons via Astroquery
q3697,39.36452858405646,0.2931955277466559,16.18754579175945,137.2902494535995,22.03904839446918,40.62416056604452,2459580.5,JPL Horizons via Astroquery
q3700,39.46538663649743,0.3880380544087048,54.24969486742543,159.8812129774536,72.4752973332471,24.95689824261569,2459580.5,JPL Horizons via Astroquery
q3701,39.2903779619794,0.2409876245197683,14.45718368620656,73.51074510354609,172.7213361077295,357.8431598244379,2459580.5,JPL Horizons via Astroquery
q3703,39.58189476833752,0.2265882212642495,14.7471576507548,109.8299894332838,132.5773400937272,0.6230208228108137,2459580.5,JPL Horizons via Astroquery
q3704,39.4295773718993,0.2416299413326893,8.985860031287427,39.68140203046855,186.4028476481526,3.187834256674824,2459580.5,JPL Horizons via Astroquery
q3715,39.59939038475906,0.1386678834654758,6.188188931677269,61.98925478856864,102.1240629230045,54.20108025624877,2459580.5,JPL Horizons via Astroquery
q3717,39.37224230291385,0.1996817879763328,9.66582701792659,96.2766854697505,91.82097958084813,50.87819697190574,2459580.5,JPL Horizons via Astroquery
q3751,39.5484752813755,0.225598081157134,15.26249056654197,167.1617430986128,265.935788500464,2.914426495863097,2459580.5,JPL Horizons via Astroquery
q3760,39.34027397174252,0.1415870781897573,9.814129171107446,40.66310303837519,208.6280742538358,231.6067522445158,2459580.5,JPL Horizons via Astroquery
q3764,39.48909998718926,0.2517697951781735,19.53703755111986,194.4774220002417,288.8628099794197,345.6644627802167,2459580.5,JPL Horizons via Astroquery
q3766,39.42030702752593,0.2234990800012465,26.06514554721176,197.1137656801379,197.4050454339925,23.50033473874994,2459580.5,JPL Horizons via Astroquery
q3768,39.50428267464352,0.1579880665220252,22.86553147656511,334.5071590827029,17.09724621937745,154.3490251950191,2459580.5,JPL Horizons via Astroquery
q4216,39.43209779418111,0.149369157127319,6.511642953261759,209.2141944739403,18.88558245151983,161.8998458564456,2459580.5,JPL Horizons via Astroquery
q4460,39.2815291757854,0.1750583430359402,2.783057708313741,44.32002863236766,53.23710224862933,134.8192446473627,2459580.5,JPL Horizons via Astroquery
q5258,39.31474396047746,0.211228535958013,12.84164687199714,26.60991277143916,272.0493019553765,83.7676129619488,2459580.5,JPL Horizons via Astroquery
q9938,39.45376544033113,0.1669385732642904,5.620419592579935,44.83682282582659,30.94670083144436,339.0013683361697,2459580.5,JPL Horizons via Astroquery
r0838,39.26636904759447,0.2716957813573427,4.65273362224108,289.166412308066,88.38212111509984,21.57985798773113,2459580.5,JPL Horizons via Astroquery
r1077,39.44579757432592,0.1888270951340552,9.695440833691432,48.45806424076443,42.56853385262227,94.51091408977395,2459580.5,JPL Horizons via Astroquery
r2092,39.52502933726709,0.1220966723621398,20.79364206899772,185.3000011590858,341.3061682935407,72.74884025344053,2459580.5,JPL Horizons via Astroquery
r3209,39.29585776825622,0.2929111179854069,10.29338519298538,39.93778450869131,356.5631692863813,140.1115215850125,2459580.5,JPL Horizons via Astroquery
r3562,39.40126108008393,0.2176319448181432,7.982445121163269,109.7991271853696,96.79280856679974,26.43351449050147,2459580.5,JPL Horizons via Astroquery
r4161,39.28490286229221,0.1932002944735771,9.671868770598168,117.5876246971259,337.0960520046794,347.4687965807324,2459580.5,JPL Horizons via Astroquery
r4315,39.46843827678109,0.2897191986517353,9.396010778303879,59.8943525066662,315.8301491287419,15.06283080321776,2459580.5,JPL Horizons via Astroquery
r5024,39.33416585797308,0.3445022208248955,26.41078035028579,51.84531716412619,65.73859877839426,328.6877078660416,2459580.5,JPL Horizons via Astroquery
r5029,39.21436741831761,0.2141645122067249,17.48465410583504,167.4659502514228,177.4228134539498,69.7859077622431,2459580.5,JPL Horizons via Astroquery
r5032,39.48423292370613,0.1781412072868279,8.214533648587194,73.96217528269742,299.7545116367343,45.27989174746397,2459580.5,JPL Horizons via Astroquery
r5167,39.40536466348079,0.1911981147107903,7.333810622316806,223.8267341179345,173.8343002250386,18.40799557363956,2459580.5,JPL Horizons via Astroquery
r5168,39.43275120749272,0.1752781519506663,4.76064105864917,258.3880179007822,228.2342467933022,328.752677810068,2459580.5,JPL Horizons via Astroquery
r5229,39.40119909552426,0.1966695082561932,19.06375377000992,303.8080656635819,108.1297009076969,45.70807545674089,2459580.5,JPL Horizons via Astroquery
r5231,39.4725626270448,0.1982387980112481,7.28147544664289,12.35882526935551,47.91307431343341,53.67866470486087,2459580.5,JPL Horizons via Astroquery
s3435,39.24788482832699,0.2573029704730082,20.16823348096764,67.33010926053974,131.4179606842595,20.43420522600656,2459580.5,JPL Horizons via Astroquery
s7616,39.45048319715364,0.2623091934270725,17.593037868159,199.5517702021094,235.5050373402067,341.6108952533594,2459580.5,JPL Horizons via Astroquery
t2679,39.3990950965227,0.2398131797073199,12.24065738572338,129.1757318617717,164.142379792266,324.0861802621663,2459580.5,JPL Horizons via Astroquery
t5758,39.4187522618274,0.2575445146809306,24.16294624549831,201.9661884880736,35.49686864030258,354.8303969458163,2459580.5,JPL Horizons via Astroquery
t5916,39.38180875319902,0.2863002476308059,26.11341327503442,204.2234716678818,57.5010896414752,348.2246559432609,2459580.5,JPL Horizons via Astroquery
t6067,39.37742756005903,0.198097207424601,19.9894814923371,157.0119337281448,153.3015712585692,318.31040018781,2459580.5,JPL Horizons via Astroquery
t6068,39.34741238821626,0.0922976171186,15.38531932702681,119.1565834185799,299.1977930300633,252.2389564068509,2459580.5,JPL Horizons via Astroquery
t6130,39.32147648665234,0.2587736533488312,16.81624431780901,160.4981839354464,129.4840393316755,331.1360747661757,2459580.5,JPL Horizons via Astroquery
u0039,39.4076630116045,0.3285627295367299,24.02191720416884,152.0290004387429,97.61223409505561,348.5696728674783,2459580.5,JPL Horizons via Astroquery
v5713,39.51278076812402,0.1785314950654847,13.49674496443732,19.79459455754779,109.1024014071189,296.5061194808313,2459580.5,JPL Horizons via Astroquery
v6257,39.31450159576106,0.2890570737363911,29.06678538185834,185.1034466791246,75.09457626978168,358.9834689610845,2459580.5,JPL Horizons via Astroquery
v8834,39.5763367385108,0.1896371404260184,8.84506438392956,331.6188073228682,233.8816572527487,19.02767470992744,2459580.5,JPL Horizons via Astroquery
v8992,39.38017564783588,0.2789532621557649,6.191105075651389,129.3750399417699,118.586848422856,359.5764831969679,2459580.5,JPL Horizons via Astroquery
v8993,39.43115242979961,0.07512047011133152,19.38965011135018,146.2505785543344,320.773656340091,208.6353952407128,2459580.5,JPL Horizons via Astroquery
v9246,39.2415375790445,0.2673394883662182,19.25131305234363,131.0799382443252,141.2181655174452,350.2795439482133,2459580.5,JPL Horizons via Astroquery
x1486,39.3821044259086,0.2804200138667237,10.3654348481633,129.4791885275673,285.4988344537493,354.602926871077,2459580.5,JPL Horizons via Astroquery
x4994,39.45401590240586,0.203693293027854,1.588003705751071,238.3279093469103,338.3131988289977,146.7800192650919,2459580.5,JPL Horizons via Astroquery
z2029,39.51066994004825,0.2517705335745044,4.813401351433959,186.6632546143378,60.20437737929262,0.9913941460171333,2459580.5,JPL Horizons via Astroquery
z2045,39.52250322641701,0.1752923780540011,5.307034687243028,163.5396990824569,48.44278192466641,150.6892828333272,2459580.5,JPL Horizons via Astroquery
z2060,39.32534322957168,0.1886790771715108,8.785854068707696,194.8006417937491,34.62940138500151,10.57095522337915,2459580.5,JPL Horizons via Astroquery
z2088,39.42199465540014,0.2787674145381971,9.287253850071195,338.9724653600044,164.4907347280081,43.3277754282491,2459580.5,JPL Horizons via Astroquery
z2102,39.38314706472136,0.1387307272602874,11.46168802166194,137.5182286868861,94.86018718178488,156.6560260110498,2459580.5,JPL Horizons via Astroquery
z2158,39.17433659839245,0.1630294850423133,17.33549291528016,207.5498367474385,350.5601554797962,37.88069477017923,2459580.5,JPL Horizons via Astroquery
z2208,39.26277379069783,0.3012546541395891,12.90990257000708,219.4093996093009,232.6642400862713,11.5499577294566,2459580.5,JPL Horizons via Astroquery
z2218,39.53678329312464,0.1139029803353343,2.251702305290269,139.1524677941092,89.35135466664084,46.24622719523602,2459580.5,JPL Horizons via Astroquery
z2241,39.38110955315929,0.1089858103804721,6.711590622443584,129.4486689514171,169.3526689221027,73.7907334403641,2459580.5,JPL Horizons via Astroquery
z2332,39.32157866843914,0.2428350016623726,5.666996921442956,1.743700157823034,155.3105532074794,315.294119102992,2459580.5,JPL Horizons via Astroquery
z2351,39.48617699173066,0.1915679257674946,5.380989206271432,79.11564748105226,173.3958808221844,10.93658515282971,2459580.5,JPL Horizons via Astroquery
z2352,39.43777966089402,0.08906195702970388,1.801992731911887,225.5750208310614,336.9292878487599,38.46609324799599,2459580.5,JPL Horizons via Astroquery
z2533,39.30825319416599,0.1247408807117832,13.27050126004885,19.04381413218693,164.6504494738494,289.5389036576834,2459580.5,JPL Horizons via Astroquery
z2547,39.38467316295085,0.1766119326685497,5.618222290976165,34.38444226848315,137.8527006689044,44.70483149344765,2459580.5,JPL Horizons via Astroquery
z2574,39.23749457563133,0.1942777407280965,6.495132281673438,136.7821889871564,80.62142247648949,154.4180429160417,2459580.5,JPL Horizons via Astroquery
z2581,39.30328821703828,0.1334782521841439,9.531231284533956,157.4947739123912,100.7517336747372,109.1834739775714,2459580.5,JPL Horizons via Astroquery
z2621,39.424716565566,0.1657995658801763,8.345297871252129,175.6465327104067,118.5249186681198,71.94676867646504,2459580.5,JPL Horizons via Astroquery
z2658,39.35777858043758,0.09085452077626409,27.93334855769946,251.387441647997,167.3546704784975,36.15951530826067,2459580.5,JPL Horizons via Astroquery
z2688,39.25907576514084,0.2945582183156648,17.54125986943672,210.9943686428636,255.7615749863212,354.5126293783374,2459580.5,JPL Horizons via Astroquery
z2772,39.54822956878947,0.229112298151441,16.65087501216588,197.891783027425,82.01035649026387,338.4948010628199,2459580.5,JPL Horizons via Astroquery
z2952,39.51342731928148,0.2388776438462931,10.32776477007236,357.1139424026482,252.6481086909317,332.3293743466784,2459580.5,JPL Horizons via Astroquery
z3620,39.27109481024287,0.2261342005948139,14.84100623893778,235.9194020264968,149.4486689088909,25.98829412619976,2459580.5,JPL Horizons via Astroquery
J98U43R,39.47410269316602,0.2203556529595634,8.764457192679242,53.8875550744772,18.87950465472175,10.31199923463899,2459580.5,JPL Horizons via Astroquery
J98W31S,39.36189094738994,0.2005997569775549,6.740833989466495,15.96658611546362,28.41129473325081,29.80168002006142,2459580.5,JPL Horizons via Astroquery
J98W31V,39.23802262968405,0.2710218964332126,5.723342644284633,58.53880758620579,273.7977338484063,74.91322594170767,2459580.5,JPL Horizons via Astroquery
J98W31Z,39.49915736771165,0.1675928140499497,14.60342903848415,50.56432035481035,352.3020984682381,43.40695571952319,2459580.5,JPL Horizons via Astroquery
K00CA5K,39.41223560745146,0.2326743813088872,8.137015510102529,326.5224895363269,352.3679433794555,200.5261286114914,2459580.5,JPL Horizons via Astroquery
K00F08B,39.27723615900865,0.2962326814554036,4.584436735396247,1.740006885191911,67.06088589453724,114.6260094778465,2459580.5,JPL Horizons via Astroquery
K00QM6H,39.51316201834077,0.1919900381631231,2.80220043158871,350.9772718973235,306.9900229876135,58.61613642245782,2459580.5,JPL Horizons via Astroquery
K01FH2U,39.34764713725117,0.2681543261786888,24.73438724911843,32.45552779175672,134.23233345752,53.33177201838338,2459580.5,JPL Horizons via Astroquery
K01K76Y,39.31994747154864,0.2347285976429835,3.969389124622776,90.06919019851384,263.0427729720171,315.3386964620543,2459580.5,JPL Horizons via Astroquery
K01V71N,39.44172150675517,0.2461848650739732,18.65919855440785,70.4401540121578,1.362492503884324,20.73538506808629,2459580.5,JPL Horizons via Astroquery
K02CP1E,39.30511663531414,0.2666213890338942,9.293689245455017,342.5441978586891,215.0737462898645,8.973025871655771,2459580.5,JPL Horizons via Astroquery
K02G31W,39.3297877417974,0.2427761397410571,2.646794955015749,227.1008250154114,197.9275584838277,109.5496585217489,2459580.5,JPL Horizons via Astroquery
K02G32E,39.29138010140468,0.2301923231953023,15.70068441701462,203.7422224014403,104.8285230286672,307.0801716630119,2459580.5,JPL Horizons via Astroquery
K02G32L,39.45505791588863,0.1255834135370128,7.07781816395134,11.09274154405618,192.5964645627955,25.85580786553178,2459580.5,JPL Horizons via Astroquery
K02GG6H,39.23608799397159,0.194805578792158,8.660438106515585,10.78176053768493,219.036917180875,3.134408104054094,2459580.5,JPL Horizons via Astroquery
K02TU1H,39.37399383879589,0.03782049052372791,1.541396071998378,93.44500633639547,232.1475322138497,88.793222183521,2459580.5,JPL Horizons via Astroquery
K02VD0X,39.47411174785152,0.2224146446136968,1.320625682393783,296.9026751713573,105.886451828563,20.97411961290785,2459580.5,JPL Horizons via Astroquery
K02VD8D,39.48996178411963,0.147279715544194,2.783292334386597,315.1410091813233,39.42537729022521,60.19894391085635,2459580.5,JPL Horizons via Astroquery
K03FC7L,39.26173596452485,0.2354262928217651,3.494812715318396,314.2513973554278,56.07761602539618,167.5363891226166,2459580.5,JPL Horizons via Astroquery
K03H57A,39.41663064182632,0.1709945675823258,27.63413587860871,199.7113748748314,3.627153580586839,23.11890565162096,2459580.5,JPL Horizons via Astroquery
K03H57F,39.3519768530973,0.1930659155950524,1.422125947544694,48.13611537460164,123.1201845044263,46.05530220940582,2459580.5,JPL Horizons via Astroquery
K03SV7O,39.3465620325296,0.2754765283632128,6.56393842404752,187.3059793749558,112.0167665029178,64.21963536718265,2459580.5,JPL Horizons via Astroquery
K03UT2V,39.33620289502831,0.2153829068749566,10.97266074574984,235.6685503414842,121.9613093010974,67.29811133794567,2459580.5,JPL Horizons via Astroquery
K03WJ1A,39.323649037801,0.2352484792789837,4.518731578913101,179.2278487363511,226.592799855058,34.80526388673844,2459580.5,JPL Horizons via Astroquery
K03WJ3O,39.42606032592771,0.2440748770185271,6.629331345031008,112.9210131249952,222.0857998584763,52.28172072700853,2459580.5,JPL Horizons via Astroquery
K04E95V,39.47395108974573,0.1853763885085041,12.27686110545952,192.1568299030075,255.3342610234478,121.2309202750511,2459580.5,JPL Horizons via Astroquery
K04E96J,39.53796410794477,0.2395716545957534,9.34000303541573,18.71680074178877,232.4449898991263,344.3315684600219,2459580.5,JPL Horizons via Astroquery
K04FG4W,39.48471103478429,0.156698839528266,9.122734343602971,197.9776483900323,2.206229981461,24.35986775766433,2459580.5,JPL Horizons via Astroquery
K04H78X,39.40971668493592,0.1526748284076659,16.27197685163462,228.9580876585986,19.44743687210072,14.07483092906898,2459580.5,JPL Horizons via Astroquery
K04H78Y,39.28966899393109,0.1954524825256409,12.58365656548983,25.18199404717112,193.8899606211492,15.771851264021,2459580.5,JPL Horizons via Astroquery
K04H78Z,39.5780634340764,0.1508501504953046,13.30947428662826,25.7563010199477,220.6740179868253,354.0254310383298,2459580.5,JPL Horizons via Astroquery
K04H79A,39.33695154231884,0.245083353190964,22.69963376711708,203.2489000428318,262.6927955134012,96.27626899522204,2459580.5,JPL Horizons via Astroquery
K04H79B,39.25393584638829,0.2284959249176274,2.661250633094692,62.60264020364574,188.8232145711602,357.8931540124143,2459580.5,JPL Horizons via Astroquery
K04K19B,39.49050909555808,0.2190774261883926,17.1552291505326,43.97160483495901,286.3290721048069,308.2015133009746,2459580.5,JPL Horizons via Astroquery
K04K19C,39.2558962760063,0.235990553381508,5.636737095400714,240.6005707529753,6.780852098433125,15.90898549834957,2459580.5,JPL Horizons via Astroquery
K04M08S,39.34893378291778,0.2967666971690875,12.24647887445988,288.3241852504092,345.1845736772615,31.3493709707727,2459580.5,JPL Horizons via Astroquery
K04U10S,39.54000130097054,0.2188867443914802,10.28808062418133,14.09801818153055,7.089860829497513,15.72779594172295,2459580.5,JPL Horizons via Astroquery
K04V75Z,39.47341515496511,0.1927413158117981,4.465564498347776,168.6953911007251,12.54282810567959,284.7997846002939,2459580.5,JPL Horizons via Astroquery
K04VD0V,39.4487146138313,0.1881291082205339,23.9227664987718,46.45002750386782,29.10142692413334,3.896601107182079,2459580.5,JPL Horizons via Astroquery
K04VD0X,39.45558037010136,0.2078911950117047,5.744974479019404,44.43153728522682,291.2834654516598,70.18002646167004,2459580.5,JPL Horizons via Astroquery
K04VD0Y,39.33740867962887,0.2760845045026056,10.2027785430642,222.3683447960902,180.7212539155166,24.57692953196339,2459580.5,JPL Horizons via Astroquery
K04VD0Z,39.55218484679851,0.281506180984996,11.58185227510806,40.06954789473697,334.5524993409084,40.20247500370215,2459580.5,JPL Horizons via Astroquery
K05C81D,39.26079056527891,0.1516008577475992,21.34338406487324,317.8710663287609,2.031159047330121,200.201081129393,2459580.5,JPL Horizons via Astroquery
K05EV8X,39.53498785142253,0.223520919567138,6.653244820391271,100.1706926574338,27.42577006399264,56.77876977676089,2459580.5,JPL Horizons via Astroquery
K05GI7A,39.36696825983962,0.2172450400288205,18.75175821955245,27.72511307124637,283.5061027527814,310.1133558767222,2459580.5,JPL Horizons via Astroquery
K05GI7F,39.42995942382267,0.2543871886287805,3.906689124347681,128.8939524849104,134.9236339498264,358.3540933366888,2459580.5,JPL Horizons via Astroquery
K05GL0V,39.23224019109503,0.1706613395299741,12.01375686610035,174.7704431845435,260.0931046193925,118.4915767233583,2459580.5,JPL Horizons via Astroquery
K05TI9V,39.39800956447018,0.1881440099735221,34.39114656979687,246.2126277867307,185.5445013169682,21.55486409990059,2459580.5,JPL Horizons via Astroquery
K05VC3A,39.51437237951505,0.2515841643295967,1.51468851453601,39.76764507103224,317.3408673101495,65.6207209542585,2459580.5,JPL Horizons via Astroquery
K06HC2T,39.3189993954731,0.1608451041906538,7.207996992651824,171.6471479144863,317.9467842578129,96.70762001176591,2459580.5,JPL Horizons via Astroquery
K06TC1K,39.34653623612866,0.2498342805451655,27.2493604891341,174.2211844600264,295.1628045389776,331.1169618131163,2459580.5,JPL Horizons via Astroquery
